153.00,145.00,85.00,193.00
154.00,146.00,85.00,193.00
161.00,149.00,85.00,193.00
168.00,145.00,85.00,193.00
172.00,142.00,85.00,193.00
180.00,143.00,85.00,193.00
199.00,141.00,85.00,193.00
207.00,140.00,85.00,193.00
218.00,144.00,85.00,193.00
232.00,141.00,85.00,193.00
239.00,148.00,85.00,193.00
251.00,150.00,85.00,193.00
258.00,151.00,85.00,193.00
268.00,158.00,85.00,193.00
274.00,160.00,85.00,193.00
274.00,159.00,85.00,193.00
254.00,202.00,110.00,183.00
253.00,203.00,110.00,183.00
251.00,200.00,110.00,183.00
251.00,204.00,110.00,183.00
252.00,209.00,110.00,183.00
251.00,222.00,110.00,183.00
253.00,216.00,110.00,183.00
256.00,208.00,110.00,183.00
265.00,206.00,110.00,183.00
269.00,193.00,110.00,183.00
288.00,193.00,96.00,186.00
294.00,193.00,96.00,186.00
299.00,195.00,96.00,186.00
316.00,191.00,96.00,186.00
328.00,191.00,96.00,186.00
337.00,190.00,96.00,186.00
348.00,179.00,81.00,162.00
356.00,179.00,81.00,162.00
362.00,178.00,81.00,162.00
362.00,179.00,81.00,162.00
350.00,183.00,81.00,162.00
343.00,184.00,81.00,162.00
331.00,189.00,81.00,162.00
322.00,186.00,81.00,162.00
303.00,180.00,81.00,162.00
298.00,179.00,81.00,162.00
329.00,194.00,81.00,162.00
346.00,180.00,81.00,162.00
353.00,181.00,87.00,149.00
337.00,182.00,87.00,149.00
329.00,185.00,87.00,149.00
301.00,184.00,87.00,149.00
298.00,187.00,87.00,149.00
295.00,189.00,87.00,149.00
292.00,196.00,87.00,149.00
287.00,184.00,76.00,175.00
286.00,184.00,76.00,175.00
289.00,184.00,76.00,175.00
291.00,186.00,76.00,175.00
286.00,181.00,76.00,175.00
286.00,182.00,76.00,175.00
289.00,183.00,76.00,175.00
291.00,184.00,76.00,175.00
293.00,183.00,76.00,175.00
298.00,186.00,76.00,175.00
261.00,189.00,76.00,175.00
287.00,198.00,85.00,144.00
290.00,197.00,85.00,144.00
291.00,196.00,85.00,144.00
290.00,199.00,85.00,144.00
289.00,202.00,85.00,144.00
289.00,201.00,85.00,144.00
289.00,201.00,85.00,144.00
287.00,202.00,85.00,144.00
291.00,205.00,85.00,144.00
290.00,205.00,85.00,144.00
308.00,207.00,85.00,144.00
324.00,199.00,116.00,143.00
357.00,207.00,116.00,143.00
402.00,232.00,97.00,128.00
406.00,225.00,97.00,128.00
384.00,201.00,134.00,174.00
362.00,210.00,134.00,174.00
341.00,208.00,134.00,174.00
325.00,201.00,134.00,174.00
323.00,196.00,134.00,174.00
322.00,195.00,134.00,174.00
329.00,197.00,134.00,174.00
330.00,200.00,134.00,174.00
328.00,192.00,134.00,174.00
331.00,191.00,134.00,174.00
335.00,189.00,134.00,174.00
342.00,191.00,131.00,176.00
363.00,215.00,129.00,151.00
375.00,216.00,129.00,151.00
368.00,200.00,152.00,178.00
373.00,197.00,152.00,178.00
377.00,200.00,152.00,178.00
381.00,203.00,152.00,178.00
380.00,203.00,152.00,178.00
380.00,203.00,152.00,178.00
380.00,202.00,152.00,178.00
380.00,202.00,152.00,178.00
384.00,203.00,152.00,178.00
397.00,201.00,152.00,178.00
416.00,200.00,152.00,178.00
441.00,200.00,152.00,178.00
459.00,206.00,152.00,178.00
434.00,212.00,152.00,178.00
417.00,214.00,152.00,178.00
410.00,219.00,152.00,178.00
398.00,211.00,152.00,178.00
393.00,212.00,152.00,178.00
388.00,210.00,152.00,178.00
396.00,215.00,152.00,178.00
392.00,216.00,152.00,178.00
361.00,200.00,171.00,195.00
347.00,206.00,171.00,195.00
332.00,208.00,171.00,195.00
322.00,206.00,171.00,195.00
303.00,206.00,102.00,191.00
310.00,207.00,102.00,191.00
321.00,215.00,102.00,191.00
305.00,190.00,134.00,209.00
325.00,204.00,134.00,209.00
335.00,200.00,134.00,209.00
352.00,204.00,134.00,209.00
374.00,202.00,134.00,209.00
421.00,205.00,134.00,209.00
439.00,201.00,134.00,209.00
453.00,187.00,134.00,209.00
459.00,201.00,97.00,198.00
456.00,198.00,97.00,198.00
438.00,212.00,101.00,165.00
427.00,199.00,101.00,165.00
423.00,211.00,101.00,165.00
414.00,215.00,101.00,165.00
417.00,205.00,129.00,196.00
423.00,205.00,129.00,196.00
403.00,202.00,127.00,200.00
394.00,205.00,127.00,200.00
373.00,205.00,118.00,191.00
360.00,205.00,118.00,191.00
346.00,200.00,118.00,191.00
341.00,197.00,118.00,191.00
332.00,230.00,115.00,162.00
328.00,230.00,115.00,162.00
324.00,232.00,115.00,162.00
323.00,234.00,115.00,162.00
318.00,236.00,115.00,162.00
313.00,234.00,115.00,162.00
312.00,236.00,115.00,162.00
305.00,234.00,115.00,162.00
324.00,237.00,90.00,161.00
319.00,239.00,90.00,161.00
308.00,239.00,90.00,161.00
295.00,239.00,90.00,161.00
281.00,238.00,90.00,161.00
261.00,235.00,90.00,161.00
263.00,234.00,90.00,161.00
267.00,229.00,90.00,161.00
264.00,228.00,90.00,161.00
267.00,226.00,90.00,161.00
255.00,228.00,90.00,161.00
248.00,230.00,90.00,161.00
241.00,231.00,90.00,161.00
229.00,238.00,90.00,161.00
238.00,242.00,69.00,181.00
239.00,230.00,69.00,181.00
217.00,225.00,113.00,179.00
217.00,226.00,113.00,179.00
241.00,224.00,113.00,179.00
303.00,224.00,104.00,174.00
332.00,225.00,104.00,174.00
352.00,226.00,104.00,174.00
355.00,220.00,104.00,174.00
345.00,216.00,104.00,174.00
335.00,226.00,104.00,174.00
319.00,226.00,104.00,174.00
286.00,229.00,104.00,165.00
275.00,234.00,104.00,165.00
261.00,247.00,113.00,171.00
269.00,251.00,113.00,171.00
280.00,244.00,113.00,171.00
288.00,245.00,113.00,171.00
298.00,242.00,113.00,171.00
300.00,238.00,102.00,168.00
321.00,239.00,102.00,168.00
337.00,238.00,102.00,168.00
345.00,237.00,102.00,168.00
