241.00,251.00,60.00,94.00
237.00,251.00,60.00,94.00
233.00,251.00,60.00,94.00
226.00,252.00,60.00,94.00
215.00,245.00,63.00,115.00
204.00,244.00,63.00,115.00
200.00,240.00,63.00,115.00
193.00,244.00,63.00,115.00
192.00,244.00,63.00,115.00
187.00,240.00,63.00,115.00
173.00,228.00,76.00,138.00
174.00,229.00,76.00,138.00
170.00,232.00,76.00,138.00
170.00,232.00,76.00,138.00
170.00,232.00,76.00,138.00
170.00,230.00,76.00,138.00
169.00,231.00,76.00,138.00
169.00,231.00,76.00,138.00
169.00,232.00,76.00,138.00
170.00,232.00,76.00,138.00
170.00,230.00,76.00,138.00
170.00,231.00,76.00,138.00
171.00,231.00,76.00,138.00
171.00,231.00,76.00,138.00
171.00,231.00,76.00,138.00
172.00,231.00,76.00,138.00
172.00,231.00,76.00,138.00
175.00,228.00,76.00,138.00
175.00,228.00,76.00,138.00
175.00,229.00,76.00,138.00
176.00,230.00,76.00,138.00
176.00,230.00,76.00,138.00
178.00,231.00,76.00,138.00
178.00,231.00,76.00,138.00
178.00,232.00,76.00,138.00
178.00,233.00,76.00,138.00
178.00,234.00,76.00,138.00
178.00,234.00,76.00,138.00
177.00,234.00,76.00,138.00
176.00,234.00,76.00,138.00
176.00,234.00,76.00,138.00
176.00,234.00,76.00,138.00
176.00,234.00,76.00,138.00
176.00,234.00,76.00,138.00
177.00,234.00,76.00,138.00
177.00,234.00,76.00,138.00
176.00,234.00,76.00,138.00
176.00,234.00,76.00,138.00
178.00,234.00,76.00,138.00
178.00,234.00,76.00,138.00
178.00,234.00,76.00,138.00
177.00,233.00,76.00,138.00
177.00,230.00,76.00,138.00
177.00,230.00,76.00,138.00
180.00,230.00,76.00,138.00
180.00,230.00,76.00,138.00
180.00,229.00,76.00,138.00
180.00,228.00,76.00,138.00
180.00,228.00,76.00,138.00
180.00,228.00,76.00,138.00
181.00,228.00,76.00,138.00
182.00,229.00,76.00,138.00
182.00,229.00,76.00,138.00
183.00,229.00,76.00,138.00
183.00,229.00,76.00,138.00
183.00,229.00,76.00,138.00
183.00,232.00,76.00,138.00
183.00,231.00,76.00,138.00
183.00,231.00,76.00,138.00
185.00,231.00,76.00,138.00
185.00,231.00,76.00,138.00
188.00,231.00,76.00,138.00
188.00,231.00,76.00,138.00
188.00,232.00,76.00,138.00
188.00,233.00,76.00,138.00
188.00,234.00,76.00,138.00
187.00,234.00,76.00,138.00
188.00,235.00,76.00,138.00
190.00,235.00,76.00,138.00
189.00,235.00,76.00,138.00
189.00,235.00,76.00,138.00
188.00,236.00,76.00,138.00
188.00,236.00,76.00,138.00
188.00,236.00,76.00,138.00
188.00,236.00,76.00,138.00
188.00,236.00,76.00,138.00
188.00,236.00,76.00,138.00
188.00,236.00,76.00,138.00
188.00,236.00,76.00,138.00
187.00,235.00,76.00,138.00
187.00,232.00,76.00,138.00
187.00,232.00,76.00,138.00
187.00,232.00,76.00,138.00
186.00,232.00,76.00,138.00
186.00,232.00,76.00,138.00
186.00,232.00,76.00,138.00
186.00,232.00,76.00,138.00
186.00,231.00,76.00,138.00
186.00,231.00,76.00,138.00
185.00,231.00,76.00,138.00
183.00,231.00,76.00,138.00
183.00,233.00,76.00,138.00
183.00,234.00,76.00,138.00
183.00,234.00,76.00,138.00
183.00,235.00,76.00,138.00
183.00,236.00,76.00,138.00
183.00,236.00,76.00,138.00
183.00,236.00,76.00,138.00
183.00,237.00,76.00,138.00
183.00,237.00,76.00,138.00
183.00,235.00,76.00,138.00
183.00,236.00,76.00,138.00
183.00,237.00,76.00,138.00
183.00,237.00,76.00,138.00
183.00,236.00,76.00,138.00
183.00,236.00,76.00,138.00
183.00,236.00,76.00,138.00
183.00,236.00,76.00,138.00
184.00,236.00,76.00,138.00
184.00,236.00,76.00,138.00
184.00,236.00,76.00,138.00
184.00,236.00,76.00,138.00
184.00,236.00,76.00,138.00
185.00,237.00,76.00,138.00
185.00,237.00,76.00,138.00
187.00,237.00,76.00,138.00
187.00,237.00,76.00,138.00
187.00,236.00,76.00,138.00
187.00,236.00,76.00,138.00
187.00,237.00,76.00,138.00
187.00,237.00,76.00,138.00
187.00,236.00,76.00,138.00
187.00,235.00,76.00,138.00
190.00,234.00,76.00,138.00
192.00,235.00,76.00,138.00
194.00,236.00,76.00,138.00
194.00,239.00,76.00,138.00
196.00,240.00,76.00,138.00
196.00,239.00,76.00,138.00
195.00,238.00,76.00,138.00
195.00,239.00,76.00,138.00
194.00,240.00,76.00,138.00
192.00,242.00,76.00,138.00
195.00,239.00,76.00,138.00
175.00,224.00,97.00,153.00
174.00,225.00,97.00,153.00
173.00,225.00,97.00,153.00
174.00,226.00,97.00,153.00
174.00,225.00,97.00,153.00
174.00,223.00,97.00,153.00
178.00,219.00,97.00,153.00
181.00,219.00,97.00,153.00
184.00,220.00,97.00,153.00
187.00,220.00,97.00,153.00
197.00,226.00,97.00,153.00
214.00,217.00,97.00,153.00
216.00,227.00,97.00,153.00
218.00,225.00,97.00,153.00
212.00,223.00,97.00,153.00
211.00,239.00,97.00,153.00
212.00,226.00,97.00,153.00
217.00,228.00,97.00,153.00
221.00,225.00,97.00,153.00
216.00,217.00,74.00,154.00
229.00,237.00,74.00,154.00
236.00,261.00,74.00,154.00
239.00,292.00,74.00,154.00
237.00,333.00,74.00,154.00
244.00,335.00,74.00,154.00
248.00,335.00,74.00,154.00
253.00,339.00,74.00,154.00
255.00,333.00,74.00,154.00
253.00,334.00,74.00,154.00
254.00,334.00,74.00,154.00
254.00,335.00,74.00,154.00
255.00,334.00,74.00,154.00
255.00,336.00,74.00,154.00
255.00,336.00,74.00,154.00
